Unnamed: 0,date,instrument,ROE,Free_Cash_Flow,EPS,Net_Profit_Qoq,PE_TTM,Market_Cap,Holder_Avg_Pct,return_5,rank_return_5,rank_avg_amount_5,amount,open,close
450900,2022/12/8,600111.SHA,27.405,5543988224.0,1.2811,-4.1197,14.505168,95912942400.0,0.001750039,1.0087887,0.51919234,0.9838129,968696473,529.9915,526.4024
450901,2022/12/9,600111.SHA,27.405,5543988224.0,1.2811,-4.1197,14.735932,97438830120.0,0.001750039,1.0197718,0.7045182,0.9838129,1306626662,523.8103,534.77704
450902,2022/12/12,600111.SHA,27.405,5543988224.0,1.2811,-4.1197,14.296382,94532377320.0,0.001750039,1.0046333,0.67225885,0.98522365,1314379570,534.37823,518.82544
450903,2022/12/13,600111.SHA,27.405,5543988224.0,1.2811,-4.1197,14.994168,99146371140.0,0.001750039,1.019044,0.8009185,0.9892194,3615778902,518.82544,544.14856
450904,2022/12/14,600111.SHA,27.405,5543988224.0,1.2811,-4.1197,14.840325,98129112660.0,0.001750039,1.0135083,0.77915335,0.99181634,1487168270,544.14856,538.5655
450905,2022/12/15,600111.SHA,27.405,5543988224.0,1.2811,-4.1197,14.735932,97438830120.0,0.001750039,1.0075132,0.7806387,0.9924212,1220260882,538.7649,534.77704
450906,2022/12/16,600111.SHA,27.405,5543988224.0,1.2811,-4.1197,14.433742,95440643820.0,0.001750039,0.9950758,0.7144566,0.9936242,1071677405,529.3934,523.8103
450907,2022/12/19,600111.SHA,27.405,5543988224.0,1.2811,-4.1197,14.060123,92970158940.0,0.001750039,0.95413864,0.49810567,0.99362296,1211368711,520.8194,510.25143
450908,2022/12/20,600111.SHA,27.405,5543988224.0,1.2811,-4.1197,14.120562,93369796200.0,0.001750039,0.9877017,0.83937824,0.99382347,637380420,509.45386,512.44476
450909,2022/12/21,600111.SHA,27.405,5543988224.0,1.2811,-4.1197,13.9062805,91952900460.0,0.001750039,0.927446,0.18488233,0.9852472,660392791,510.65024,504.6684
450910,2022/12/22,600111.SHA,27.405,5543988224.0,1.2811,-4.1197,13.653539,90281690100.0,0.001750039,0.92002964,0.22715509,0.9820967,734592776,508.65628,495.49622
450911,2022/12/23,600111.SHA,27.405,5543988224.0,1.2811,-4.1197,13.763427,91008303300.0,0.001750039,0.9340044,0.47056484,0.9781399,571341422,491.70773,499.48413
463357,2022/1/10,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,26.419321,125454000000.0,0.00335718,1.0014321,0.46692356,0.9612586,1529971839,677.9904,689.68475
463358,2022/1/11,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,26.419321,125454000000.0,0.00335718,1.0002043,0.52354455,0.9640411,1138382449,692.92535,689.68475
463359,2022/1/12,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,26.435513,125531000000.0,0.00335718,1.0155505,0.7099743,0.96447676,998107268,687.4304,690.1074
463360,2022/1/13,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,25.739273,122225000000.0,0.00335718,1.0059059,0.5696555,0.96705884,1004567289,688.2758,671.9319
463361,2022/1/14,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,27.07778,128581000000.0,0.00335718,1.0539916,0.893881,0.97668946,2491588273,669.2549,706.874
463362,2022/1/17,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,26.818714,127350000000.0,0.00335718,1.045445,0.7477535,0.9796748,1437806214,706.874,700.111
463363,2022/1/18,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,26.4625,125659000000.0,0.00335718,1.0016342,0.63729686,0.9805514,1521050036,697.1522,690.8119
463364,2022/1/19,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,25.917381,123070000000.0,0.00335718,0.98100096,0.38670373,0.9773504,729972811,682.4991,676.5814
463365,2022/1/20,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,26.187243,124352000000.0,0.00335718,0.9906084,0.72307694,0.9762871,869243316,676.5814,683.6262
463366,2022/1/21,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,27.752432,131784000000.0,0.00335718,1.0782135,0.94766074,0.9920974,6276284985,751.9607,724.486
463367,2022/1/24,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,25.733877,122199000000.0,0.00335718,0.9503687,0.40324646,0.9935966,2947212033,692.2209,671.79095
463368,2022/1/25,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,24.287426,115330000000.0,0.00335718,0.90561485,0.48046124,0.99423814,1987970467,662.91455,634.03094
463369,2022/1/26,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,23.720718,112639000000.0,0.00335718,0.89639,0.22561365,0.9944504,1078248245,633.89,619.2369
463370,2022/1/27,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,23.42927,111255000000.0,0.00335718,0.9039983,0.5411689,0.99488163,947562724,619.2369,611.6285
463371,2022/1/28,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,22.954315,109000000000.0,0.00335718,0.8765458,0.13600512,0.99531114,840422489,613.3192,599.2297
463372,2022/2/7,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,23.245764,110384000000.0,0.00335718,0.83761173,0.044757035,0.9870047,553289893,607.26074,606.838
463373,2022/2/8,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,23.483242,111512000000.0,0.00335718,0.91254205,0.15896015,0.9769968,643830270,607.1198,613.0375
463374,2022/2/9,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,23.607378,112101000000.0,0.00335718,0.972,0.16311754,0.9589187,661064713,610.0786,616.2781
463375,2022/2/10,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,23.375298,110999000000.0,0.00335718,0.985438,0.25468084,0.94960666,607719659,614.30554,610.21954
463376,2022/2/11,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,22.441582,106565000000.0,0.00335718,0.9578438,0.14969169,0.9511262,1126897807,608.6697,585.84454
463377,2022/2/14,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,22.441582,106565000000.0,0.00335718,0.97766274,0.23730613,0.94710004,666987091,586.40814,585.84454
463378,2022/2/15,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,22.813988,108334000000.0,0.00335718,0.9814257,0.26720476,0.950085,798659492,585.84454,595.5664
463379,2022/2/16,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,22.689852,107744000000.0,0.00335718,0.9662146,0.14637774,0.95114696,652325224,595.84814,592.32574
463380,2022/2/17,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,22.614292,107385000000.0,0.00335718,0.9579332,0.21325403,0.9496815,527511249,591.4804,590.3532
463381,2022/2/18,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,23.288942,110589000000.0,0.00335718,0.9963057,0.5272766,0.9634897,1561504250,589.64874,607.9652
463382,2022/2/21,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,23.164806,110000000000.0,0.00335718,1.032227,0.5511677,0.9624204,792390687,607.9652,604.7246
463383,2022/2/22,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,22.533333,107001000000.0,0.00335718,1.0040885,0.3784243,0.9643312,789109677,598.807,588.2398
463384,2022/2/23,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,22.776207,108154000000.0,0.00335718,0.9983439,0.2225053,0.9607469,736405488,589.5079,594.5801
463385,2022/2/24,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,22.187912,105361000000.0,0.00335718,0.9778783,0.38056853,0.9626644,1191908952,591.7622,579.2225
463386,2022/2/25,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,22.722235,107898000000.0,0.00335718,1.0047733,0.5065762,0.96755725,1136923444,580.20874,593.17114
463387,2022/2/28,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,22.884151,108667000000.0,0.00335718,0.98261875,0.38494167,0.95610684,741681360,591.6213,597.398
463388,2022/3/1,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,22.86796,108590000000.0,0.00335718,0.9871855,0.46618614,0.951049,533381794,598.807,596.97534
463389,2022/3/2,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,23.067657,109538000000.0,0.00335718,1.0237125,0.6610852,0.95084745,808992900,596.97534,602.1885
463390,2022/3/3,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,23.305134,110666000000.0,0.00335718,1.0232228,0.76461864,0.95805085,1277336213,603.0339,608.3879
463391,2022/3/4,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,24.1417,114638000000.0,0.00335718,1.0880564,0.92310953,0.97225165,2315755055,604.4428,630.22675
463392,2022/3/7,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,23.137821,109871000000.0,0.00335718,1.0182898,0.77902544,0.97395724,1407429120,630.3676,604.02014
463393,2022/3/8,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,21.69137,103003000000.0,0.00335718,0.9478774,0.4851695,0.97775424,1494270263,597.398,566.2601
463394,2022/3/9,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,20.752256,98543449055.0,0.00335718,0.90748173,0.3482408,0.97859263,1176561600,564.992,541.7442
463395,2022/3/10,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,21.729149,103182000000.0,0.00335718,0.94197476,0.5615597,0.9777495,1047904205,552.7341,567.24634
463396,2022/3/11,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,23.094643,109666000000.0,0.00335718,0.99096805,0.8224576,0.9803008,1909095946,558.08813,602.89294
463397,2022/3/14,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,25.20495,119687000000.0,0.00335718,1.044042,0.9491956,0.98793906,5135287231,621.2094,657.9832
463398,2022/3/15,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,23.25656,110435000000.0,0.00335718,1.0051317,0.924688,0.9909052,3046863299,639.10315,607.1198
463399,2022/3/16,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,24.719202,117381000000.0,0.00335718,1.1395869,0.9678511,0.99217594,3095181429,625.57715,645.30255
463400,2022/3/17,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,26.565046,126146000000.0,0.00335718,1.280104,0.99196446,0.9961945,6384909677,645.30255,693.48895
463401,2022/3/18,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,27.239697,129349000000.0,0.00335718,1.2536016,0.99217594,0.99746406,5779744274,690.3892,711.1009
463402,2022/3/21,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,29.965286,142292000000.0,0.00335718,1.2974994,0.9934502,0.9985216,6073444884,714.0597,782.25323
463403,2022/3/22,600196.SHA,9.389,-5284866048.0,1.39,-33.8082,29.258251,138935000000.0,0.00335718,1.1608137,0.9704392,0.99873394,8843707378,782.67596,763.7959
463404,2022/3/23,600196.SHA,12.4306,3814537216.0,1.85,8.1466,27.354069,129529000000.0,0.003046923,1.172894,0.9257384,0.99936724,6010170094,746.8884,712.08716
463405,2022/3/24,600196.SHA,12.4306,3814537216.0,1.85,8.1466,28.788343,136321000000.0,0.003046923,1.1613538,0.95399874,0.99936724,5884527230,704.4788,749.42456
463406,2022/3/25,600196.SHA,12.4306,3814537216.0,1.85,8.1466,27.386543,129683000000.0,0.003046923,1.0280373,0.6912851,0.9997891,3604542283,739.70276,712.93256
463407,2022/3/28,600196.SHA,12.4306,3814537216.0,1.85,8.1466,27.137575,128504000000.0,0.003046923,0.9934615,0.5513388,0.9993676,2623746412,711.52356,706.45135
463408,2022/3/29,600196.SHA,12.4306,3814537216.0,1.85,8.1466,29.242983,138473000000.0,0.003046923,0.97316283,0.55016863,0.9993683,5634070410,710.8191,761.25977
463409,2022/3/30,600196.SHA,12.4306,3814537216.0,1.85,8.1466,29.859991,141395000000.0,0.003046923,1.0177089,0.7837439,0.9991581,5981041601,760.8371,777.3219
463410,2022/3/31,600196.SHA,12.4306,3814537216.0,1.85,8.1466,28.864117,136679000000.0,0.003046923,1.0552038,0.905394,0.99915737,6341990569,766.19116,751.3971
463411,2022/4/1,600196.SHA,12.4306,3814537216.0,1.85,8.1466,29.859991,141395000000.0,0.003046923,1.037225,0.8076275,0.9989469,5390868279,730.5445,777.3219
463412,2022/4/6,600196.SHA,12.4306,3814537216.0,1.85,8.1466,29.800455,141113000000.0,0.003046923,1.0881423,0.905394,0.9989467,4928702010,793.2431,775.77203
463413,2022/4/7,600196.SHA,12.4306,3814537216.0,1.85,8.1466,28.063087,132886000000.0,0.003046923,1.0341045,0.82321954,0.99894714,3947522895,767.8819,730.5445
463414,2022/4/8,600196.SHA,12.4306,3814537216.0,1.85,8.1466,27.597626,130682000000.0,0.003046923,0.943735,0.21751948,0.99873686,2231962599,728.4311,718.4275
463415,2022/4/11,600196.SHA,12.4306,3814537216.0,1.85,8.1466,26.02804,123250000000.0,0.003046923,0.87166935,0.13644978,0.99852633,3334779309,707.4376,677.5677
463416,2022/4/12,600196.SHA,12.4306,3814537216.0,1.85,8.1466,26.136288,123762000000.0,0.003046923,0.9054941,0.17950337,0.99747527,2004270984,677.7086,680.3856
463417,2022/4/13,600196.SHA,12.4306,3814537216.0,1.85,8.1466,24.436806,115715000000.0,0.003046923,0.8183796,0.026708728,0.9972666,2566006406,678.6949,636.14435
463418,2022/4/14,600196.SHA,12.4306,3814537216.0,1.85,8.1466,25.113352,118918000000.0,0.003046923,0.8427171,0.043935254,0.99600756,2446635994,648.1205,653.75635
463419,2022/4/15,600196.SHA,12.4306,3814537216.0,1.85,8.1466,25.59505,121199000000.0,0.003046923,0.912054,0.25762355,0.99558455,2208931625,653.8972,666.296
463420,2022/4/18,600196.SHA,12.4306,3814537216.0,1.85,8.1466,24.956392,118175000000.0,0.003046923,0.90429497,0.13002314,0.9949516,1514770109,655.86975,649.67035
463421,2022/4/19,600196.SHA,12.4306,3814537216.0,1.85,8.1466,24.279848,114972000000.0,0.003046923,0.93283427,0.10872766,0.9941152,1559507325,647.416,632.05835
463422,2022/4/20,600196.SHA,12.4306,3814537216.0,1.85,8.1466,23.630365,111896000000.0,0.003046923,0.9041209,0.110340476,0.9934874,1269112392,635.299,615.1509
463423,2022/4/21,600196.SHA,12.4306,3814537216.0,1.85,8.1466,22.67779,107385000000.0,0.003046923,0.9280177,0.30827382,0.99202013,1604614663,612.89655,590.3532
463424,2022/4/22,600196.SHA,12.4306,3814537216.0,1.85,8.1466,22.033718,104336000000.0,0.003046923,0.8773706,0.14870825,0.99139196,1124863832,590.0715,573.5866
463425,2022/4/25,600196.SHA,12.4306,3814537216.0,1.85,8.1466,22.109491,104694000000.0,0.003046923,0.86381906,0.41276506,0.9909721,2232833037,585.281,575.5592
463426,2022/4/26,600196.SHA,12.4306,3814537216.0,1.85,8.1466,24.323147,115177000000.0,0.003046923,0.9746259,0.94285715,0.9937041,3877933997,575.7001,633.18555
463427,2022/4/27,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,24.959799,108590000000.0,0.003090197,0.944494,0.8741861,0.9947523,2931030892,582.3222,596.97534
463428,2022/4/28,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.048162,108974000000.0,0.003090197,0.9738891,0.901367,0.99516606,1856730019,593.73474,599.08875
463429,2022/4/29,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.319145,110153000000.0,0.003090197,1.0257757,0.88094234,0.9947457,1829728779,598.5252,605.56995
463430,2022/5/5,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.649036,111589000000.0,0.003090197,1.0695162,0.9032944,0.9957501,2260283996,587.3944,613.46014
463431,2022/5/6,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.22489,109743000000.0,0.003090197,1.0482252,0.6415612,0.9951487,1431147704,588.9443,603.3157
463432,2022/5/9,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.448746,110717000000.0,0.003090197,0.9612817,0.062447257,0.99240506,1301956785,591.7622,608.6697
463433,2022/5/10,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,24.677036,107360000000.0,0.003090197,0.98867124,0.10731605,0.9911486,1635104017,598.6661,590.21234
463434,2022/5/11,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.980383,117381000000.0,0.003090197,1.0771402,0.4491043,0.99389344,4661440138,609.65594,645.30255
463435,2022/5/12,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.532673,115433000000.0,0.003090197,1.0479293,0.5098989,0.9951559,2965734774,628.3951,634.5945
463436,2022/5/13,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.662273,115997000000.0,0.003090197,1.0395039,0.5513684,0.9947379,1741841034,648.1205,637.6942
463437,2022/5/16,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.079073,113460000000.0,0.003090197,1.0338627,0.37452632,0.9943158,1159051968,636.8488,623.74554
463438,2022/5/17,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.6078,111409000000.0,0.003090197,1.00625,0.2875184,0.993896,1149189047,620.22314,612.4739
463439,2022/5/18,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.137981,113716000000.0,0.003090197,1.0592027,0.7887976,0.99389344,1038409671,615.1509,625.1545
463440,2022/5/19,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.74329,111999000000.0,0.003090197,0.95414853,0.0596166,0.9879975,889871085,614.30554,615.7145
463441,2022/5/20,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.161545,113818000000.0,0.003090197,0.98601246,0.14249632,0.9802188,1140198838,625.4363,625.7181
463442,2022/5/23,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.520891,115382000000.0,0.003090197,0.9946973,0.16312355,0.97621554,1148456163,627.127,634.3127
463443,2022/5/24,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.436964,110666000000.0,0.003090197,0.97537833,0.3705263,0.9751631,1144684700,634.4536,608.3879
463444,2022/5/25,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.330927,110205000000.0,0.003090197,0.9891879,0.31068572,0.9756098,1056390609,607.26074,605.85175
463445,2022/5/26,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.277908,109974000000.0,0.003090197,0.96709484,0.16071428,0.97310925,777792913,608.3879,604.5837
463446,2022/5/27,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.165981,109487000000.0,0.003090197,0.97757435,0.2711223,0.973745,848696747,604.5837,601.9067
463447,2022/5/30,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.049618,113331000000.0,0.003090197,0.9957217,0.4647355,0.97670025,1385798936,605.85175,623.0411
463448,2022/5/31,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.8022,112255000000.0,0.003090197,0.9729009,0.25408804,0.9756966,1001398560,617.54614,617.1234
463449,2022/6/1,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.395727,110487000000.0,0.003090197,0.9983789,0.1300796,0.97486913,800667444,617.1234,607.4016
463450,2022/6/2,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.08351,109128000000.0,0.003090197,0.9902326,0.16209424,0.97215825,765380766,609.93774,599.93414
463451,2022/6/6,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.165981,109487000000.0,0.003090197,0.99557215,0.15064773,0.9722222,1173759765,598.807,601.9067
463452,2022/6/7,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.619581,111460000000.0,0.003090197,1.0180244,0.30375782,0.97265136,1282560480,602.61115,612.7557
463453,2022/6/8,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.566563,111230000000.0,0.003090197,0.98145634,0.12755741,0.9703549,1326495045,614.02374,611.4876
463454,2022/6/9,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,24.889109,108282000000.0,0.003090197,0.96461195,0.17352265,0.96888703,1096015345,611.4876,595.2846
463455,2022/6/10,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.183655,109564000000.0,0.003090197,0.9916492,0.3279099,0.96684045,827786634,588.6625,602.32935
463456,2022/6/13,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.213108,109692000000.0,0.003090197,1.0051668,0.5526151,0.9641965,764950227,598.9479,603.0339
463457,2022/6/14,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.171873,109513000000.0,0.003090197,1.0002341,0.6329931,0.9625078,916771495,598.807,602.0476
463458,2022/6/15,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.325035,110179000000.0,0.003090197,0.9885031,0.48552987,0.95943415,1150521249,600.9204,605.7109
463459,2022/6/16,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.03049,108898000000.0,0.003090197,0.9919537,0.40328962,0.9527477,890833155,607.42395,606.5674
463460,2022/6/17,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.578346,111281000000.0,0.003090197,1.041256,0.66013753,0.955625,1490335780,599.5724,619.8436
463461,2022/6/20,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.590128,111332000000.0,0.003090197,1.0295516,0.5989171,0.96209913,1435688260,613.8479,620.12915
463462,2022/6/21,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.943583,112870000000.0,0.003090197,1.0425525,0.7489592,0.96858096,1480849591,619.1299,628.69446
463463,2022/6/22,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.273474,114305000000.0,0.003090197,1.057539,0.85056275,0.9762401,2288031225,632.4061,636.6888
463464,2022/6/23,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.707945,111845000000.0,0.003090197,1.0285175,0.6138779,0.9802042,1511206337,630.9786,622.98425
463465,2022/6/24,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.448746,110717000000.0,0.003090197,1.0167098,0.5038582,0.98186743,1367576934,620.7002,616.703
463466,2022/6/27,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.519436,111025000000.0,0.003090197,0.99769694,0.27600583,0.9824927,1815966848,613.8479,618.4161
463467,2022/6/28,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.148308,109410000000.0,0.003090197,0.9827348,0.13323604,0.98373646,1588644652,618.84436,609.4225
463468,2022/6/29,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,24.918564,108411000000.0,0.003090197,0.96049047,0.0915919,0.9820721,1284481258,605.9964,603.85504
463469,2022/6/30,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.973036,112998000000.0,0.003090197,0.988565,0.15450375,0.98290956,2997563922,604.2833,629.40826
463470,2022/7/1,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,27.098202,117893000000.0,0.003090197,1.0540788,0.79254323,0.9870941,3490940315,629.40826,656.6745
463471,2022/7/4,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,28.417765,123634000000.0,0.003090197,1.1166668,0.9401834,0.98999584,3112371568,671.23553,688.65173
463472,2022/7/5,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,28.117329,122327000000.0,0.003090197,1.1018006,0.944375,0.99041665,2086573358,686.93866,681.3712
463473,2022/7/6,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,28.44133,123737000000.0,0.003090197,1.130944,0.97646815,0.99146545,2061384092,686.5104,689.2227
463474,2022/7/7,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,28.170347,122558000000.0,0.003090197,1.1304965,0.9500312,0.99146724,1702181122,694.9329,682.656
463475,2022/7/8,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,29.813911,129708000000.0,0.003090197,1.1478794,0.96836627,0.99188685,3385370396,691.3641,722.48474
463476,2022/7/11,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,29.495802,128324000000.0,0.003090197,1.0884783,0.9354839,0.991051,2271422078,728.0522,714.77594
463477,2022/7/12,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,27.581255,119995000000.0,0.003090197,0.97056377,0.5833854,0.99126095,2358652534,713.7767,668.38043
463478,2022/7/13,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,27.687292,120456000000.0,0.003090197,0.9847056,0.5331946,0.99105656,1437870341,671.09283,670.9501
463479,2022/7/14,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,29.183584,126966000000.0,0.003090197,1.0260978,0.7468828,0.99189866,2654673141,673.0914,707.2099
463480,2022/7/15,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,27.687292,120456000000.0,0.003090197,0.9828524,0.61349946,0.9931507,2632993861,705.0686,670.9501
463481,2022/7/18,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,29.454567,128145000000.0,0.003090197,0.98794705,0.4678423,0.9929475,2849149008,683.227,713.7767
463482,2022/7/19,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,28.794785,125274000000.0,0.003090197,0.97623324,0.21141079,0.99336374,1946041818,699.5011,697.788
463483,2022/7/20,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,28.788893,125249000000.0,0.003090197,1.0437847,0.5489423,0.9925373,1192018378,697.6453,697.6453
463484,2022/7/21,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,28.659292,124685000000.0,0.003090197,1.0351064,0.6046849,0.9921227,1144366016,698.2163,694.5047
463485,2022/7/22,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,28.31762,123199000000.0,0.003090197,0.970327,0.1579602,0.9904703,1180879771,690.65027,686.22485
463486,2022/7/25,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,28.83013,125428000000.0,0.003090197,1.0412766,0.6251815,0.9873496,1120430973,683.79803,698.6446
463487,2022/7/26,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,27.934711,121533000000.0,0.003090197,0.9484,0.078134716,0.9923316,4599614387,754.8902,676.9458
463488,2022/7/27,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,27.905256,121405000000.0,0.003090197,0.96910805,0.1411399,0.9921244,2109651679,676.9458,676.232
463489,2022/7/28,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,27.210129,118380000000.0,0.003090197,0.94516057,0.0665285,0.9921244,1598605665,673.8052,659.38684
463490,2022/7/29,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.938345,117198000000.0,0.003090197,0.90236384,0.016791046,0.9941993,2265271914,659.38684,626.6959
463491,2022/8/1,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,27.018116,117545000000.0,0.003090197,0.9159559,0.01780907,0.9933775,902762370,624.4118,628.5517
463492,2022/8/2,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.772448,112126000000.0,0.003090197,0.8581937,0.009722797,0.9942089,1559657783,620.84296,599.5724
463493,2022/8/3,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,25.864492,112526000000.0,0.003090197,0.8888655,0.05521092,0.9869754,1179196208,601.71375,601.71375
463494,2022/8/4,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.294033,114395000000.0,0.003090197,0.904581,0.05747364,0.9828442,889054754,606.71014,611.7066
463495,2022/8/5,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.60085,115730000000.0,0.003090197,0.9385149,0.18523878,0.97995865,784847807,615.98926,618.84436
463496,2022/8/8,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.803347,116611000000.0,0.003090197,0.9949886,0.5379054,0.97501034,1519358992,635.6895,623.5553
463497,2022/8/9,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.140627,113727000000.0,0.003090197,0.96752214,0.27839735,0.9758464,1114050055,616.703,608.1377
463498,2022/8/10,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.06699,113407000000.0,0.003090197,1.0114285,0.31515902,0.97253203,863391700,613.8479,606.4246
463499,2022/8/11,600196.SHA,1.1933,-493490624.0,0.18,-60.4872,26.34926,114635000000.0,0.003090197,1.0187426,0.17933884,0.9714935,839530023,608.4232,612.9914
